"","Coefficient","zip"
"19669",0.42941,57772
"19670",0.94251,57773
"19671",0.00788,57775
"19672",0.94251,57776
"19673",0.94251,57779
"19674",0.42941,57780
"19675",0.42941,57782
"19676",0.94251,57783
"19677",0.94251,57785
"19678",0.72196,57787
"19679",0.94251,57788
"19680",0.00788,57790
"19681",0.72196,57791
"19682",0.72196,57792
"19683",0.94251,57793
"19684",0.42941,57794
"19685",0.94251,57799
"19686",0.02107,58001
"19687",0.02107,58002
"19688",0.02107,58004
"19689",0.02107,58005
"19690",0.02107,58006
"19691",0.02107,58007
"19692",0.02107,58008
"19693",0.02107,58009
"19694",0.02107,58011
"19695",0.02107,58012
"19696",0.02107,58013
"19697",0.02107,58015
"19698",0.02107,58016
"19699",0.02107,58017
"19700",0.02107,58018
"19701",0.02107,58021
"19702",0.02107,58027
"19703",0.02107,58029
"19704",0.81049,58030
"19705",0.02107,58031
"19706",0.02107,58032
"19707",0.02107,58033
"19708",0.02107,58035
"19709",0.02107,58036
"19710",0.02107,58038
"19711",0.02107,58040
"19712",0.02107,58041
"19713",0.02107,58042
"19714",0.02107,58043
"19715",0.02107,58045
"19716",0.02107,58046
"19717",0.02107,58047
"19718",0.02107,58048
"19719",0.02107,58049
"19720",0.02107,58051
"19721",0.02107,58052
"19722",0.02107,58053
"19723",0.02107,58054
"19724",0.02107,58056
"19725",0.02107,58057
"19726",0.02107,58058
"19727",0.02107,58059
"19728",0.02107,58060
"19729",0.02107,58061
"19730",0.02107,58062
"19731",0.02107,58063
"19732",0.02107,58064
"19733",0.02107,58065
"19734",0.02107,58067
"19735",0.02107,58068
"19736",0.02107,58069
"19737",0.02107,58071
"19738",0.02107,58072
"19739",0.02107,58075
"19740",0.81049,58076
"19741",0.02107,58077
"19742",0.02107,58078
"19743",0.02107,58079
"19744",0.02107,58081
"19745",0.02107,58102
"19746",0.02107,58103
"19747",0.02107,58104
"19748",0.02107,58105
"19749",0.02107,58201
"19750",0.02107,58202
"19751",0.02107,58203
"19752",0.02107,58204
"19753",0.02107,58205
"19754",0.02107,58210
"19755",0.02107,58212
"19756",0.02107,58214
"19757",0.02107,58216
"19758",0.02107,58218
"19759",0.02107,58219
"19760",0.02107,58220
"19761",0.02107,58222
"19762",0.02107,58223
"19763",0.02107,58224
"19764",0.02107,58225
"19765",0.02107,58227
"19766",0.02107,58228
"19767",0.02107,58229
"19768",0.02107,58230
"19769",0.02107,58231
"19770",0.02107,58233
"19771",0.02107,58235
"19772",0.02107,58237
"19773",0.02107,58238
"19774",0.02107,58239
"19775",0.02107,58240
"19776",0.02107,58241
"19777",0.02107,58243
"19778",0.02107,58244
"19779",0.02107,58249
"19780",0.02107,58250
"19781",0.02107,58251
"19782",0.02107,58254
"19783",0.02107,58256
"19784",0.02107,58257
"19785",0.02107,58258
"19786",0.02107,58259
"19787",0.02107,58260
"19788",0.02107,58261
"19789",0.02107,58262
"19790",0.02107,58265
"19791",0.02107,58266
"19792",0.02107,58267
"19793",0.02107,58269
"19794",0.02107,58270
"19795",0.02107,58271
"19796",0.02107,58272
"19797",0.02107,58273
"19798",0.02107,58274
"19799",0.02107,58275
"19800",0.02107,58276
"19801",0.02107,58277
"19802",0.02107,58278
"19803",0.02107,58281
"19804",0.02107,58282
"19805",0.02107,58301
"19806",0.02107,58311
"19807",0.02107,58316
"19808",0.02107,58317
"19809",0.72196,58318
"19810",0.02107,58321
"19811",0.02107,58323
"19812",0.02107,58324
"19813",0.02107,58325
"19814",0.02107,58327
"19815",0.72196,58329
"19816",0.02107,58330
"19817",0.02107,58331
"19818",0.02107,58332
"19819",0.02107,58335
"19820",0.02107,58338
"19821",0.02107,58339
"19822",0.72196,58341
"19823",0.02107,58343
"19824",0.02107,58344
"19825",0.02107,58345
"19826",0.02107,58346
"19827",0.02107,58348
"19828",0.02107,58351
"19829",0.02107,58352
"19830",0.02107,58353
"19831",0.02107,58355
"19832",0.02107,58356
"19833",0.02107,58357
"19834",0.02107,58361
"19835",0.02107,58362
"19836",0.02107,58363
"19837",0.02107,58365
"19838",0.72196,58366
"19839",0.02107,58367
"19840",0.72196,58368
"19841",0.02107,58369
"19842",0.02107,58370
"19843",0.02107,58372
"19844",0.02107,58374
"19845",0.02107,58377
"19846",0.02107,58379
"19847",0.02107,58380
"19848",0.02107,58381
"19849",0.02107,58382
"19850",0.72196,58384
"19851",0.02107,58385
"19852",0.02107,58386
"19853",0.02107,58401
"19854",0.02107,58402
"19855",0.02107,58405
"19856",0.00788,58413
"19857",0.02107,58415
"19858",0.02107,58416
"19859",0.02107,58418
"19860",0.02107,58420
"19861",0.02107,58421
"19862",0.02107,58422
"19863",0.72196,58423
"19864",0.02107,58424
"19865",0.02107,58425
"19866",0.02107,58426
"19867",0.00788,58428
"19868",0.02107,58429
"19869",0.72196,58430
"19870",0.02107,58431
"19871",0.02107,58433
"19872",0.00788,58436
"19873",0.02107,58438
"19874",0.00788,58439
"19875",0.00788,58440
"19876",0.02107,58441
"19877",0.00788,58442
"19878",0.02107,58443
"19879",0.72196,58444
"19880",0.02107,58445
"19881",0.02107,58448
"19882",0.72196,58451
"19883",0.02107,58452
"19884",0.02107,58454
"19885",0.02107,58455
"19886",0.00788,58456
"19887",0.02107,58458
"19888",0.00788,58460
"19889",0.02107,58461
"19890",0.72196,58463
"19891",0.02107,58464
"19892",0.02107,58466
"19893",0.02107,58467
"19894",0.02107,58472
"19895",0.02107,58474
"19896",0.02107,58475
"19897",0.02107,58476
"19898",0.72196,58477
"19899",0.02107,58478
"19900",0.02107,58479
"19901",0.02107,58480
"19902",0.02107,58481
"19903",0.72196,58482
"19904",0.00788,58483
"19905",0.02107,58484
"19906",0.02107,58486
"19907",0.02107,58487
"19908",0.72196,58488
"19909",0.02107,58490
"19910",0.02107,58492
"19911",0.72196,58494
"19912",0.00788,58495
"19913",0.02107,58496
"19914",0.02107,58497
"19915",0.72196,58501
"19916",0.72196,58503
"19917",0.72196,58504
"19918",0.72196,58505
"19919",0.72196,58520
"19920",0.72196,58521
"19921",0.72196,58523
"19922",0.72196,58524
"19923",0.72196,58528
"19924",0.72196,58529
"19925",0.72196,58530
"19926",0.72196,58531
"19927",0.72196,58532
"19928",0.72196,58533
"19929",0.72196,58535
"19930",0.72196,58538
"19931",0.72196,58540
"19932",0.72196,58541
"19933",0.00788,58542
"19934",0.72196,58544
"19935",0.72196,58545
"19936",0.00788,58549
"19937",0.00788,58552
"19938",0.72196,58554
"19939",0.72196,58558
"19940",0.72196,58559
"19941",0.72196,58560
"19942",0.00788,58561
"19943",0.72196,58562
"19944",0.72196,58563
"19945",0.72196,58564
"19946",0.72196,58565
"19947",0.72196,58566
"19948",0.72196,58568
"19949",0.72196,58569
"19950",0.72196,58570
"19951",0.72196,58571
"19952",0.72196,58572
"19953",0.00788,58573
"19954",0.72196,58575
"19955",0.72196,58576
"19956",0.72196,58577
"19957",0.72196,58579
"19958",0.72196,58580
"19959",0.00788,58581
"19960",0.72196,58601
"19961",0.72196,58620
"19962",0.72196,58621
"19963",0.72196,58622
"19964",0.72196,58623
"19965",0.72196,58625
"19966",0.72196,58626
"19967",0.72196,58627
"19968",0.72196,58630
"19969",0.72196,58631
"19970",0.72196,58632
"19971",0.72196,58634
"19972",0.72196,58636
"19973",0.72196,58638
"19974",0.72196,58639
"19975",0.72196,58640
"19976",0.72196,58641
"19977",0.72196,58642
"19978",0.94251,58643
"19979",0.72196,58645
"19980",0.72196,58646
"19981",0.72196,58647
"19982",0.72196,58649
"19983",0.72196,58650
"19984",0.72196,58651
"19985",0.72196,58652
"19986",0.72196,58653
"19987",0.72196,58654
"19988",0.72196,58655
"19989",0.72196,58656
"19990",0.72196,58701
"19991",0.72196,58702
"19992",0.72196,58703
"19993",0.72196,58704
"19994",0.72196,58705
"19995",0.72196,58707
"19996",0.72196,58710
"19997",0.72196,58711
"19998",0.72196,58712
"19999",0.72196,58713
"20000",0.72196,58716
"20001",0.72196,58718
"20002",0.72196,58721
"20003",0.72196,58722
"20004",0.72196,58723
"20005",0.72196,58725
"20006",0.72196,58727
"20007",0.72196,58730
"20008",0.72196,58731
"20009",0.72196,58733
"20010",0.72196,58734
"20011",0.72196,58735
"20012",0.72196,58736
"20013",0.72196,58737
"20014",0.72196,58740
"20015",0.72196,58741
"20016",0.72196,58744
"20017",0.72196,58746
"20018",0.72196,58748
"20019",0.72196,58750
"20020",0.72196,58752
"20021",0.72196,58755
"20022",0.72196,58756
"20023",0.72196,58757
"20024",0.72196,58758
"20025",0.72196,58759
"20026",0.72196,58760
"20027",0.72196,58761
"20028",0.72196,58762
"20029",0.72196,58763
"20030",0.72196,58765
"20031",0.72196,58768
"20032",0.72196,58769
"20033",0.72196,58770
"20034",0.72196,58771
"20035",0.72196,58772
"20036",0.72196,58773
"20037",0.72196,58775
"20038",0.72196,58776
"20039",0.72196,58778
"20040",0.72196,58779
"20041",0.72196,58781
"20042",0.72196,58782
"20043",0.72196,58783
"20044",0.72196,58784
"20045",0.72196,58785
"20046",0.72196,58787
"20047",0.72196,58788
"20048",0.72196,58789
"20049",0.72196,58790
"20050",0.72196,58792
"20051",0.72196,58793
"20052",0.72196,58794
"20053",0.72196,58795
"20054",0.72196,58801
"20055",0.72196,58830
"20056",0.72196,58831
"20057",0.72196,58833
"20058",0.72196,58835
"20059",0.72196,58838
"20060",0.72196,58843
"20061",0.72196,58844
"20062",0.72196,58845
"20063",0.72196,58847
"20064",0.72196,58849
"20065",0.72196,58852
"20066",0.72196,58853
"20067",0.72196,58854
"20068",0.72196,58856
"20069",0.02652,59001
"20070",0.02652,59002
"20071",0.94251,59003
"20072",0.94251,59006
"20073",0.02652,59007
"20074",0.02652,59008
"20075",0.94251,59010
"20076",0.02652,59011
"20077",0.94251,59012
"20078",0.02652,59013
"20079",0.02652,59014
"20080",0.02652,59015
"20081",0.94251,59016
"20082",0.02652,59018
"20083",0.02652,59019
"20084",0.02652,59020
"20085",0.94251,59022
"20086",0.94251,59024
"20087",0.94251,59025
"20088",0.02652,59026
"20089",0.02652,59027
"20090",0.02652,59028
"20091",0.02652,59029
"20092",0.02652,59030
"20093",0.94251,59031
"20094",0.02652,59032
"20095",0.02652,59033
"20096",0.94251,59034
"20097",0.94251,59035
"20098",0.02652,59036
"20099",0.02652,59037
"20100",0.94251,59038
"20101",0.94251,59039
"20102",0.02652,59041
"20103",0.94251,59043
"20104",0.02652,59044
"20105",0.02652,59046
"20106",0.02652,59047
"20107",0.94251,59050
"20108",0.02652,59052
"20109",0.02652,59053
"20110",0.94251,59054
"20111",0.02652,59055
"20112",0.02652,59057
"20113",0.94251,59058
"20114",0.02652,59059
"20115",0.02652,59061
"20116",0.94251,59062
"20117",0.02652,59063
"20118",0.94251,59064
"20119",0.02652,59065
"20120",0.02652,59066
"20121",0.02652,59067
"20122",0.02652,59068
"20123",0.02652,59069
"20124",0.02652,59070
"20125",0.02652,59071
"20126",0.02652,59072
"20127",0.02652,59074
"20128",0.94251,59075
"20129",0.94251,59076
"20130",0.94251,59077
"20131",0.02652,59078
"20132",0.02652,59079
"20133",0.02652,59081
"20134",0.02652,59082
"20135",0.02652,59085
"20136",0.02652,59086
"20137",0.02652,59087
"20138",0.02652,59088
"20139",0.94251,59089
"20140",0.02652,59101
"20141",0.02652,59102
"20142",0.02652,59105
"20143",0.02652,59106
"20144",0.94251,59201
"20145",0.72196,59211
"20146",0.72196,59212
"20147",0.72196,59213
"20148",0.94251,59214
"20149",0.94251,59215
"20150",0.72196,59217
"20151",0.72196,59218
"20152",0.72196,59219
"20153",0.72196,59221
"20154",0.72196,59222
"20155",0.94251,59223
"20156",0.94251,59225
"20157",0.72196,59226
"20158",0.94251,59230
"20159",0.94251,59231
"20160",0.94251,59240
"20161",0.94251,59241
"20162",0.72196,59242
"20163",0.72196,59243
"20164",0.94251,59244
"20165",0.72196,59247
"20166",0.94251,59248
"20167",0.94251,59250
"20168",0.72196,59252
"20169",0.94251,59253
"20170",0.72196,59254
"20171",0.72196,59255
"20172",0.72196,59256
"20173",0.72196,59257
"20174",0.72196,59258
"20175",0.94251,59259
"20176",0.94251,59260
"20177",0.02652,59261
"20178",0.72196,59262
"20179",0.72196,59263
"20180",0.72196,59270
"20181",0.94251,59274
"20182",0.72196,59275
"20183",0.72196,59276
"20184",0.94251,59301
"20185",0.94251,59311
"20186",0.94251,59312
"20187",0.94251,59313
"20188",0.94251,59314
"20189",0.94251,59315
"20190",0.94251,59317
"20191",0.94251,59318
"20192",0.94251,59322
"20193",0.94251,59323
"20194",0.94251,59324
"20195",0.94251,59326
"20196",0.94251,59327
"20197",0.94251,59330
"20198",0.94251,59332
"20199",0.94251,59333
"20200",0.94251,59336
"20201",0.94251,59337
"20202",0.94251,59338
"20203",0.94251,59339
"20204",0.94251,59343
"20205",0.94251,59344
"20206",0.94251,59347
"20207",0.94251,59349
"20208",0.94251,59351
"20209",0.72196,59353
"20210",0.94251,59354
"20211",0.02652,59401
"20212",0.02652,59404
"20213",0.02652,59405
"20214",0.02652,59410
"20215",0.05172,59411
"20216",0.02652,59412
"20217",0.02652,59414
"20218",0.02652,59416
"20219",0.02652,59417
"20220",0.02652,59418
"20221",0.02652,59419
"20222",0.02652,59420
"20223",0.02652,59421
"20224",0.02652,59422
"20225",0.02652,59424
"20226",0.02652,59425
"20227",0.02652,59427
"20228",0.02652,59430
"20229",0.02652,59432
"20230",0.02652,59433
"20231",0.02652,59434
"20232",0.02652,59436
"20233",0.02652,59440
"20234",0.02652,59441
"20235",0.02652,59442
"20236",0.02652,59443
"20237",0.02652,59444
"20238",0.02652,59446
"20239",0.02652,59447
"20240",0.02652,59448
"20241",0.02652,59450
"20242",0.02652,59451
"20243",0.02652,59452
"20244",0.02652,59453
"20245",0.02652,59454
"20246",0.02652,59456
"20247",0.02652,59457
"20248",0.02652,59460
"20249",0.02652,59461
"20250",0.02652,59462
"20251",0.02652,59463
"20252",0.02652,59464
"20253",0.02652,59465
"20254",0.02652,59466
"20255",0.02652,59467
"20256",0.02652,59468
"20257",0.02652,59469
"20258",0.02652,59471
"20259",0.02652,59472
"20260",0.02652,59474
"20261",0.02652,59477
"20262",0.02652,59479
"20263",0.02652,59480
"20264",0.02652,59482
"20265",0.02652,59483
"20266",0.02652,59484
"20267",0.02652,59485
"20268",0.02652,59486
"20269",0.02652,59487
"20270",0.02652,59489
"20271",0.02652,59501
"20272",0.02652,59520
"20273",0.02652,59521
"20274",0.02652,59522
"20275",0.02652,59523
"20276",0.02652,59524
"20277",0.02652,59525
"20278",0.02652,59526
"20279",0.02652,59527
"20280",0.02652,59528
"20281",0.02652,59529
"20282",0.02652,59530
"20283",0.02652,59531
"20284",0.02652,59532
"20285",0.02652,59535
"20286",0.02652,59537
"20287",0.02652,59538
"20288",0.02652,59540
"20289",0.02652,59542
"20290",0.02652,59544
"20291",0.02652,59545
"20292",0.02652,59546
"20293",0.02652,59547
"20294",0.02652,59601
"20295",0.02652,59602
"20296",0.02652,59631
"20297",0.02652,59632
"20298",0.02652,59633
"20299",0.02652,59634
"20300",0.02652,59635
"20301",0.02652,59636
"20302",0.02652,59638
"20303",0.02652,59639
"20304",0.02652,59640
"20305",0.02652,59642
"20306",0.02652,59643
"20307",0.02652,59644
"20308",0.02652,59645
"20309",0.02652,59647
"20310",0.02652,59648
"20311",0.02652,59701
"20312",0.02652,59703
"20313",0.00534,59710
"20314",0.02652,59711
"20315",0.02652,59713
"20316",0.02652,59714
"20317",0.02652,59715
"20318",0.02652,59716
"20319",0.02652,59718
"20320",0.00534,59720
"20321",0.02652,59721
"20322",0.02652,59722
"20323",0.00534,59724
"20324",0.00534,59725
"20325",0.02652,59727
"20326",0.02652,59728
"20327",0.02652,59729
"20328",0.02652,59730
"20329",0.02652,59731
"20330",0.02652,59732
"20331",0.02652,59733
"20332",0.02652,59735
"20333",0.00534,59736
"20334",0.00534,59739
"20335",0.02652,59740
"20336",0.02652,59741
"20337",0.02652,59743
"20338",0.02652,59745
"20339",0.00534,59746
"20340",0.02652,59747
"20341",0.02652,59748
"20342",0.02652,59749
"20343",0.02652,59750
"20344",0.02652,59751
"20345",0.02652,59752
"20346",0.02652,59754
"20347",0.02652,59755
"20348",0.02652,59756
"20349",0.00534,59758
"20350",0.02652,59759
"20351",0.02652,59760
"20352",0.00534,59761
"20353",0.02652,59762
"20354",0.05172,59801
"20355",0.05172,59802
"20356",0.05172,59803
"20357",0.05172,59804
"20358",0.05172,59808
"20359",0.05172,59820
"20360",0.05172,59821
"20361",0.02652,59823
"20362",0.05172,59824
"20363",0.02652,59825
"20364",0.05172,59826
"20365",0.07116,59827
"20366",0.05172,59828
"20367",0.07116,59829
"20368",0.05172,59830
"20369",0.05172,59831
"20370",0.02652,59832
"20371",0.05172,59833
"20372",0.05172,59834
"20373",0.02652,59837
"20374",0.05172,59840
"20375",0.05172,59841
"20376",0.05172,59842
"20377",0.02652,59843
"20378",0.05172,59844
"20379",0.05172,59845
"20380",0.05172,59846
"20381",0.05172,59847
"20382",0.05172,59848
"20383",0.05172,59851
"20384",0.05172,59853
"20385",0.02652,59854
"20386",0.05172,59855
"20387",0.05172,59856
"20388",0.02652,59858
"20389",0.05172,59859
"20390",0.05172,59860
"20391",0.05172,59863
"20392",0.05172,59864
"20393",0.05172,59865
"20394",0.05172,59866
"20395",0.05172,59867
"20396",0.02652,59868
"20397",0.05172,59870
"20398",0.07116,59871
"20399",0.05172,59872
"20400",0.05172,59873
"20401",0.05172,59874
"20402",0.05172,59875
"20403",0.05172,59901
"20404",0.05172,59910
"20405",0.05172,59911
"20406",0.05172,59912
"20407",0.05172,59913
"20408",0.05172,59914
"20409",0.05172,59915
"20410",0.02652,59916
"20411",0.05172,59917
"20412",0.05172,59918
"20413",0.02652,59919
"20414",0.05172,59920
"20415",0.05172,59922
"20416",0.05172,59923
"20417",0.05172,59925
"20418",0.05172,59926
"20419",0.05172,59927
"20420",0.05172,59928
"20421",0.05172,59929
"20422",0.05172,59930
"20423",0.05172,59931
"20424",0.05172,59932
"20425",0.05172,59933
"20426",0.05172,59934
"20427",0.05172,59935
"20428",0.05172,59936
"20429",0.05172,59937
"20430",0.36591,60002
"20431",0.11967,60004
"20432",0.11967,60005
"20433",0.11967,60007
"20434",0.11967,60008
"20435",0.36591,60010
"20436",0.36591,60012
"20437",0.36591,60013
"20438",0.36591,60014
"20439",0.11967,60015
"20440",0.11967,60016
"20441",0.11967,60018
"20442",0.36591,60020
"20443",0.36591,60021
"20444",0.11967,60022
"20445",0.11967,60025
"20446",0.11967,60026
"20447",0.11967,60029
"20448",0.36591,60030
"20449",0.36591,60031
"20450",0.36591,60033
"20451",0.36591,60034
"20452",0.11967,60035
"20453",0.11967,60040
"20454",0.36591,60041
"20455",0.36591,60042
"20456",0.11967,60043
"20457",0.11967,60044
"20458",0.11967,60045
"20459",0.36591,60046
"20460",0.11967,60047
"20461",0.11967,60048
"20462",0.36591,60050
"20463",0.36591,60051
"20464",0.11967,60053
"20465",0.11967,60056
"20466",0.36591,60060
"20467",0.11967,60061
"20468",0.11967,60062
"20469",0.11967,60064
"20470",0.11967,60067
"20471",0.11967,60068
"20472",0.11967,60069
"20473",0.11967,60070
"20474",0.36591,60071
"20475",0.36591,60072
"20476",0.36591,60073
"20477",0.11967,60074
"20478",0.11967,60076
"20479",0.11967,60077
"20480",0.36591,60081
"20481",0.36591,60083
"20482",0.36591,60084
"20483",0.11967,60085
"20484",0.11967,60087
"20485",0.11967,60088
"20486",0.11967,60089
"20487",0.11967,60090
"20488",0.11967,60091
"20489",0.11967,60093
"20490",0.36591,60096
"20491",0.36591,60097
"20492",0.36591,60098
"20493",0.36591,60099
"20494",0.11967,60101
"20495",0.36591,60102
"20496",0.11967,60103
"20497",0.11967,60104
"20498",0.11967,60106
"20499",0.11967,60107
"20500",0.11967,60108
"20501",0.36591,60109
"20502",0.36591,60110
"20503",0.36591,60111
"20504",0.36591,60112
"20505",0.36591,60113
"20506",0.36591,60115
"20507",0.36591,60118
"20508",0.11967,60119
"20509",0.11967,60120
"20510",0.36591,60123
"20511",0.36591,60124
"20512",0.11967,60126
"20513",0.36591,60129
"20514",0.11967,60130
"20515",0.11967,60131
"20516",0.11967,60133
"20517",0.11967,60134
"20518",0.36591,60135
"20519",0.36591,60136
"20520",0.11967,60137
"20521",0.11967,60139
"20522",0.36591,60140
"20523",0.11967,60141
"20524",0.36591,60142
"20525",0.11967,60143
"20526",0.36591,60144
"20527",0.36591,60145
"20528",0.36591,60146
"20529",0.11967,60148
"20530",0.36591,60150
"20531",0.36591,60151
"20532",0.36591,60152
"20533",0.11967,60153
"20534",0.11967,60154
"20535",0.11967,60155
"20536",0.36591,60156
"20537",0.11967,60157
"20538",0.11967,60160
"20539",0.11967,60162
"20540",0.11967,60163
"20541",0.11967,60164
"20542",0.11967,60165
"20543",0.11967,60169
"20544",0.11967,60171
"20545",0.11967,60172
"20546",0.11967,60173
"20547",0.11967,60174
"20548",0.36591,60175
"20549",0.11967,60176
"20550",0.11967,60177
"20551",0.36591,60178
"20552",0.36591,60180
"20553",0.11967,60181
"20554",0.11967,60184
"20555",0.11967,60185
"20556",0.11967,60187
